name,sector,source,as_of
예예크린,그 밖의 모든 업종,대구광역시 지역중소기업 명단(공공데이터포털),2026-09
예움푸드,도매 및 소매업,대구광역시 지역중소기업 명단(공공데이터포털),2026-09
예원,도매 및 소매업,대구광역시 지역중소기업 명단(공공데이터포털),2026-09
예원ENC,,대구광역시 지역중소기업 명단(공공데이터포털),2026-09
예원건축사사무소,전문 과학 및 기술 서비스업,대구광역시 지역중소기업 명단(공공데이터포털),2026-09
예원디자인,도매 및 소매업|출판 영상 방송통신 및 정보서비스업,대구광역시 지역중소기업 명단(공공데이터포털),2026-09
예원사,,대구광역시 지역중소기업 명단(공공데이터포털),2026-09
예원아이엔티,사업시설 관리 사업 지원 및 임대 서비스업,대구광역시 지역중소기업 명단(공공데이터포털),2026-09
예원이터내셔널,제조업,대구광역시 지역중소기업 명단(공공데이터포털),2026-09
예원침장,섬유제품 제조업(의복 제조업 제외),대구광역시 지역중소기업 명단(공공데이터포털),2026-09
예율푸드,도매 및 소매업,대구광역시 지역중소기업 명단(공공데이터포털),2026-09
예은시스템(주),건설업,대구광역시 지역중소기업 명단(공공데이터포털),2026-09
예은전기,건설업,대구광역시 지역중소기업 명단(공공데이터포털),2026-09
예음기획,창작 예술 및 여가관련 서비스업,대구광역시 지역중소기업 명단(공공데이터포털),2026-09
예인,도매 및 소매업,대구광역시 지역중소기업 명단(공공데이터포털),2026-09
예인광고인테리어,제조업,대구광역시 지역중소기업 명단(공공데이터포털),2026-09
예인상사,도매 및 상품 중개업,대구광역시 지역중소기업 명단(공공데이터포털),2026-09
예인서적,도매 및 소매업,대구광역시 지역중소기업 명단(공공데이터포털),2026-09
예인전산,도매 및 소매업,대구광역시 지역중소기업 명단(공공데이터포털),2026-09
예일광고,,대구광역시 지역중소기업 명단(공공데이터포털),2026-09
예일광고공사,,대구광역시 지역중소기업 명단(공공데이터포털),2026-09
예일밸브,제조업,대구광역시 지역중소기업 명단(공공데이터포털),2026-09
예일스포츠,도매 및 소매업|제조업,대구광역시 지역중소기업 명단(공공데이터포털),2026-09
예일테크,도매 및 소매업,대구광역시 지역중소기업 명단(공공데이터포털),2026-09
예자목,섬유제품 제조업; 의복 제외|도매 및 소매업,대구광역시 지역중소기업 명단(공공데이터포털),2026-09
예주,도매 및 소매업,대구광역시 지역중소기업 명단(공공데이터포털),2026-09
예진개발 주식회사,종합 건설업,대구광역시 지역중소기업 명단(공공데이터포털),2026-09
예진개발(주),건설업,대구광역시 지역중소기업 명단(공공데이터포털),2026-09
예진상사,도매 및 소매업,대구광역시 지역중소기업 명단(공공데이터포털),2026-09
예진어패럴,의복 의복액세서리 및 모피제품 제조업,대구광역시 지역중소기업 명단(공공데이터포털),2026-09
예향디자인,제조업|건설업|전문 과학 및 기술 서비스업,대구광역시 지역중소기업 명단(공공데이터포털),2026-09
옐로시스 주식회사,의료 정밀 광학 기기 및 시계 제조업,대구광역시 지역중소기업 명단(공공데이터포털),2026-09
옐로우스틱디자인,건설업,대구광역시 지역중소기업 명단(공공데이터포털),2026-09
옛날사람들,숙박 및 음식점업,대구광역시 지역중소기업 명단(공공데이터포털),2026-09
오가맘,의복 의복 액세서리 및 모피제품 제조업|도매 및 소매업,대구광역시 지역중소기업 명단(공공데이터포털),2026-09
오경이엔지주식회사,건설업,대구광역시 지역중소기업 명단(공공데이터포털),2026-09
오늘,제조업,대구광역시 지역중소기업 명단(공공데이터포털),2026-09
오늘과다른네일,예술 스포츠 및 여가관련 서비스업,대구광역시 지역중소기업 명단(공공데이터포털),2026-09
오늘도맑음,도매 및 소매업,대구광역시 지역중소기업 명단(공공데이터포털),2026-09
오늘도머핀,숙박 및 음식점업,대구광역시 지역중소기업 명단(공공데이터포털),2026-09
오늘도예쁨가득,협회 및 단체 수리 및 기타 개인 서비스업,대구광역시 지역중소기업 명단(공공데이터포털),2026-09
오늘은 봄날,영상ㆍ오디오 기록물 제작 및 배급업,대구광역시 지역중소기업 명단(공공데이터포털),2026-09
오늘은짬뽕땡기는날,음식점 및 주점업,대구광역시 지역중소기업 명단(공공데이터포털),2026-09
오대금속,자동차 및 트레일러 제조업,대구광역시 지역중소기업 명단(공공데이터포털),2026-09
오동무역상사,도매 및 소매업,대구광역시 지역중소기업 명단(공공데이터포털),2026-09
오드스튜디오,소매업; 자동차 제외,대구광역시 지역중소기업 명단(공공데이터포털),2026-09
오떡케,제조업,대구광역시 지역중소기업 명단(공공데이터포털),2026-09
오렌지미디어,제조업|소매업; 자동차 제외|전문 서비스업,대구광역시 지역중소기업 명단(공공데이터포털),2026-09
오렌지여행사,예술 스포츠 및 여가관련 서비스업,대구광역시 지역중소기업 명단(공공데이터포털),2026-09
오렌지종합관리,전문 서비스업,대구광역시 지역중소기업 명단(공공데이터포털),2026-09
오렌지콩디자인,인쇄 및 기록매체 복제업,대구광역시 지역중소기업 명단(공공데이터포털),2026-09
오렌지클린,수리(修理) 및 기타 개인 서비스업,대구광역시 지역중소기업 명단(공공데이터포털),2026-09
오로라,교육 서비스업,대구광역시 지역중소기업 명단(공공데이터포털),2026-09
오로라,도매 및 소매업,대구광역시 지역중소기업 명단(공공데이터포털),2026-09
오로라,음식점 및 주점업,대구광역시 지역중소기업 명단(공공데이터포털),2026-09
오로라스튜디오,도매 및 소매업,대구광역시 지역중소기업 명단(공공데이터포털),2026-09
오로라코퍼레이션,도매 및 소매업,대구광역시 지역중소기업 명단(공공데이터포털),2026-09
오로라테크,도매 및 소매업,대구광역시 지역중소기업 명단(공공데이터포털),2026-09
오로르 클레망,도매 및 소매업,대구광역시 지역중소기업 명단(공공데이터포털),2026-09
오롯이프룻,도매 및 소매업,대구광역시 지역중소기업 명단(공공데이터포털),2026-09
오륜기획인쇄,인쇄 및 기록매체 복제업,대구광역시 지역중소기업 명단(공공데이터포털),2026-09
오륜프린테크,인쇄 및 기록매체 복제업,대구광역시 지역중소기업 명단(공공데이터포털),2026-09
오름씨앤디,도매 및 소매업,대구광역시 지역중소기업 명단(공공데이터포털),2026-09
오리엔트,가구 제조업,대구광역시 지역중소기업 명단(공공데이터포털),2026-09
오리지널 유얼스,도매 및 소매업,대구광역시 지역중소기업 명단(공공데이터포털),2026-09
오마이지니,도매 및 소매업,대구광역시 지역중소기업 명단(공공데이터포털),2026-09
오마이크로와상,숙박 및 음식점업,대구광역시 지역중소기업 명단(공공데이터포털),2026-09
오메이트(OMATE) 시니어,정보통신업,대구광역시 지역중소기업 명단(공공데이터포털),2026-09
오무기전,,대구광역시 지역중소기업 명단(공공데이터포털),2026-09
오무선뷰티살롱,기타 개인 서비스업|기타 개인 서비스업,대구광역시 지역중소기업 명단(공공데이터포털),2026-09
오무하무,음식점 및 주점업,대구광역시 지역중소기업 명단(공공데이터포털),2026-09
오버오버 스튜디오,전문 과학 및 기술 서비스업,대구광역시 지역중소기업 명단(공공데이터포털),2026-09
오벨리스크바이베리타스,출판 영상 방송통신 및 정보서비스업,대구광역시 지역중소기업 명단(공공데이터포털),2026-09
오보에,도매 및 소매업|기타 제품 제조업,대구광역시 지역중소기업 명단(공공데이터포털),2026-09
오복족발,음식점 및 주점업,대구광역시 지역중소기업 명단(공공데이터포털),2026-09
오복푸드(대구),도매 및 소매업,대구광역시 지역중소기업 명단(공공데이터포털),2026-09
오브그나,도매 및 소매업,대구광역시 지역중소기업 명단(공공데이터포털),2026-09
오삼화물,운수 및 창고업,대구광역시 지역중소기업 명단(공공데이터포털),2026-09
오서하 디저트샵,식료품 제조업|도매 및 소매업|교육 서비스업|숙박 및 음식점업|음료 제조업,대구광역시 지역중소기업 명단(공공데이터포털),2026-09
오서하 디저트샵,제조업|도매 및 소매업|교육 서비스업|숙박 및 음식점업,대구광역시 지역중소기업 명단(공공데이터포털),2026-09
오선,섬유제품 제조업; 의복 제외,대구광역시 지역중소기업 명단(공공데이터포털),2026-09
오성H&P,도매 및 소매업,대구광역시 지역중소기업 명단(공공데이터포털),2026-09
오성H/W,제조업,대구광역시 지역중소기업 명단(공공데이터포털),2026-09
오성개발,협회 및 단체 수리 및 기타 개인 서비스업,대구광역시 지역중소기업 명단(공공데이터포털),2026-09
오성고속관광(주),운수업,대구광역시 지역중소기업 명단(공공데이터포털),2026-09
오성렌탈,예술 스포츠 및 여가 관련 서비스업,대구광역시 지역중소기업 명단(공공데이터포털),2026-09
오성시스템,그 밖의 기계 및 장비 제조업,대구광역시 지역중소기업 명단(공공데이터포털),2026-09
오성씨에스티(주),사업시설관리 및 사업지원 서비스업,대구광역시 지역중소기업 명단(공공데이터포털),2026-09
오성이엔씨,금속가공제품 제조업(기계 및 가구 제조업 제외),대구광역시 지역중소기업 명단(공공데이터포털),2026-09
