자료생성년월,사업장명,사업자등록번호,사업장가입상태코드,사업장도로명상세주소,사업장지번상세주소,법정동주소광역시도코드,사업장업종코드,사업장업종코드명,적용일자,재등록일자,탈퇴일자,가입자수,신규취득자수,상실가입자수
2026-07,(주)용현건설,610814,1,대구광역시 서구 새방로27길,대구광역시 서구 상리동,27,452111,시설물 유지관리 공사업,2003-01-27,,,4,0,0
2026-07,(주)유일랙시스,503815,1,대구광역시 달성군 구지면 달성2차동1로,대구광역시 달성군 구지면,27,361001,금속 가구 제조업,2003-02-01,,,9,0,0
2026-07,정화우방팔레스,503828,1,대구광역시 수성구 수성로,대구광역시 수성구 상동,27,999999,BIZ_NO미존재사업장,2003-02-01,,,4,0,0
2026-07,(주)고운정보통신,502816,1,대구광역시 서구 평리로21길,대구광역시 서구 중리동,27,452104,배관 및 냉ㆍ난방 공사업,2002-11-25,,,34,4,1
2026-07,대구가톨릭여성의집,504820,1,대구광역시 중구 관덕정길,대구광역시 중구 남산동,27,000000,해당없음,2003-01-10,,,6,1,0
2026-07,(주)에이치아이비엠,504814,1,대구광역시 수성구 무학로,대구광역시 수성구 지산동,27,702003,비주거용 부동산 관리업,2003-01-01,,,3,0,0
2026-07,한전 대구본부,120820,1,대구광역시 북구 원대로,대구광역시 북구 침산동,27,401000,태양력 발전업,2003-01-01,,,62,1,3
2026-07,영남전기이엔지(주),503815,1,대구광역시 달서구 선원로,대구광역시 달서구 이곡동,27,742104,기타 엔지니어링 서비스업,2003-01-01,,,6,0,0
2026-07,(주)태원전장,503815,1,대구광역시 달서구 문화회관6길,대구광역시 달서구 장기동,27,311002,전동기 및 발전기 제조업,2003-02-01,,,17,0,0
2026-07,대성케미칼(주),505813,1,대구광역시 달서구 구마로,대구광역시 달서구 성당동,27,252103,플라스틱 합성피혁 제조업,2003-02-01,,,6,1,0
2026-07,(주)호산환경,502814,1,대구광역시 동구 대림로2길,대구광역시 동구 대림동,27,749300,건축물 일반 청소업,2003-01-24,,,11,0,0
2026-07,하람건설(주),508811,1,대구광역시 군위군 군위읍 중앙길,대구광역시 군위군 군위읍,27,452101,미장  타일 및 방수 공사업,2003-02-07,,,3,0,0
2026-07,신동화학,514103,1,대구광역시 달성군 논공읍 논공중앙로51길,대구광역시 달성군 논공읍,27,252102,플라스틱 필름 제조업,2003-01-01,,,24,0,2
2026-07,(주)대구시민프로축구단,502816,1,대구광역시 북구 고성로,대구광역시 북구 고성동3가,27,924101,그 외 기타 스포츠 서비스업,2003-01-01,,,21,0,1
2026-07,(주)대흥주류,203812,1,대구광역시 수성구 무열로39길,대구광역시 수성구 만촌동,27,000000,해당없음,2003-02-07,,,7,0,0
2026-07,(주)티피엠,503815,1,대구광역시 달서구 성서공단남로19길,대구광역시 달서구 월암동,27,171112,모직물 직조업,2003-01-25,,,26,1,0
2026-07,영강금속(주),504814,1,대구광역시 북구 검단로,대구광역시 북구 검단동,27,343000,그 외 자동차용 신품 부품 제조업,2003-02-01,,,18,1,0
2026-07,(주)신호전자,504814,1,대구광역시 북구 유통단지로7길,대구광역시 북구 산격동,27,452104,배관 및 냉ㆍ난방 공사업,2003-03-03,,,4,0,0
2026-07,(주)대산라이팅,502816,1,대구광역시 동구 반야월북로11길,대구광역시 동구 각산동,27,312000,배전반 및 전기 자동제어반 제조업,2003-01-01,,,8,1,0
2026-07,일흥 E.M.T (주),504814,1,대구광역시 북구 3공단로,대구광역시 북구 노원동3가,27,172902,그 외 기타 분류 안된 섬유제품 제조업,2003-01-01,,,6,0,1
2026-07,대덕산업,504109,1,대구광역시 북구 검단로27길,대구광역시 북구 검단동,27,241302,합성수지 및 기타 플라스틱 물질 제조업,2003-01-01,,,18,0,1
2026-07,(주)대구종합철강,504814,1,대구광역시 달서구 성서공단로51길,대구광역시 달서구 장동,27,281100,금속 문  창  셔터 및 관련제품 제조업,2003-02-01,,,10,0,0
2026-07,동명베어링(주),504814,1,대구광역시 중구 북성로,대구광역시 중구 인교동,27,515010,그 외 기타 기계 및 장비 도매업,2003-02-01,,,5,0,0
2026-07,협성경복중학교,514820,1,대구광역시 남구 효성로,대구광역시 남구 봉덕동,27,701201,비주거용 건물 임대업(점포  자기땅),2003-03-01,,,34,0,0
2026-07,에스엠영상의학과의원,504907,1,대구광역시 중구 공평로,대구광역시 중구 삼덕동2가,27,851208,방사선 진단 및 병리 검사 의원,2003-02-01,,,137,5,3
2026-07,파티마연합내과의원,502912,1,대구광역시 동구 아양로,대구광역시 동구 신암동,27,851201,일반의원,2003-02-28,,,17,0,1
2026-07,(주)대성전력,132814,1,대구광역시 동구 아양로,대구광역시 동구 입석동,27,452104,배관 및 냉ㆍ난방 공사업,2002-02-24,2007-10-11,,3,0,0
2026-07,(주)대승물류,514814,1,대구광역시 달서구 성서공단북로,대구광역시 달서구 호산동,27,630101,항공 및 육상 화물 취급업,2003-03-01,,,3,0,0
2026-07,미래포(miraepo),504048,1,대구광역시 북구 오봉로,대구광역시 북구 침산동,27,289303,톱 및 호환성 공구 제조업,2003-02-01,,,14,0,0
2026-07,(주)레피오,502816,1,대구광역시 동구 동내로,대구광역시 동구 동내동,27,331102,그 외 기타 의료용 기기 제조업,2003-01-27,,,12,0,0
2026-07,(주)킵스타,210814,1,대구광역시 중구 태평로51길,대구광역시 중구 동인동3가,27,452104,배관 및 냉ㆍ난방 공사업,2003-02-01,,,5,0,0
2026-07,베스트정비공장,503145,1,대구광역시 서구 국채보상로,대구광역시 서구 이현동,27,502001,,2003-02-04,,,10,0,0
2026-07,삼기테크(주),503815,1,대구광역시 달서구 달구벌대로246길,대구광역시 달서구 이곡동,27,314000,축전지 제조업,2003-02-01,,,13,0,0
2026-07,삼하건설(주),502815,1,대구광역시 동구 신덕로5길,대구광역시 동구 신평동,27,451200,기타 토목 시설물 건설업,2003-02-08,,,9,0,0
2026-07,대창정밀,514189,1,대구광역시 달성군 구지면 국가산단대로49길,대구광역시 달성군 구지면,27,291902,산업용 냉장 및 냉동장비 제조업,2003-03-01,,,19,0,1
2026-07,권&손 장쾌한내과,502912,1,대구광역시 수성구 화랑로,대구광역시 수성구 만촌동,27,851201,일반의원,2003-03-04,,,16,0,1
2026-07,주식회사프론텍,502816,1,대구광역시 북구 검단순환로7길,대구광역시 북구 검단동,27,515050,컴퓨터 및 주변장치  소프트웨어 도매업,2003-03-01,,,15,0,1
2026-07,달성대건 신용협동조합,514820,1,대구광역시 달성군 현풍읍 비슬로,대구광역시 달성군 현풍읍,27,659203,그 외 기타 여신 금융업,2003-03-11,,,7,0,0
2026-07,대구운암초등학교,504830,1,대구광역시 북구 대천로,대구광역시 북구 구암동,27,999999,BIZ_NO미존재사업장,2003-03-01,,,20,0,1
2026-07,(주)이음기술,502816,1,대구광역시 북구 경대로17길,대구광역시 북구 복현동,27,722000,응용 소프트웨어 개발 및 공급업,2003-03-03,,,3,0,0
2026-07,(주)두레뱅크,502816,1,대구광역시 수성구 들안로,대구광역시 수성구 두산동,27,749300,건축물 일반 청소업,2003-03-01,,,5,0,0
2026-07,대구중앙초등학교,502830,1,대구광역시 수성구 만촌로,대구광역시 수성구 만촌동,27,999999,BIZ_NO미존재사업장,2003-03-10,,,25,0,0
2026-07,성산고등학교,503830,1,대구광역시 달서구 새방로7길,대구광역시 달서구 용산동,27,701201,비주거용 건물 임대업(점포  자기땅),2003-03-17,,,20,0,0
2026-07,민성산업,620026,1,대구광역시 서구 와룡로,대구광역시 서구 이현동,27,999999,BIZ_NO미존재사업장,2002-11-28,,,12,0,0
2026-07,(주)만보지앤씨,503815,1,대구광역시 군위군 군위읍 중앙길,대구광역시 군위군 군위읍,27,514393,그 외 기타 건축자재 도매업,2003-02-17,,,3,0,0
2026-07,주식회사 메디칼응급환자이송단,504814,1,대구광역시 중구 동성로12길,대구광역시 중구 동문동,27,602209,기타 부정기 여객 육상 운송업,2003-02-01,2005-01-01,,22,1,2
2026-07,유승토건주식회사,503815,1,대구광역시 달서구 달구벌대로251안길,대구광역시 달서구 이곡동,27,451101,아파트 건설업,2003-03-07,,,6,0,0
2026-07,(사)대구광역시지적발달장애인복지협회,501820,1,대구광역시 북구 칠곡중앙대로,대구광역시 북구 관음동,27,999999,BIZ_NO미존재사업장,2003-03-01,,,57,3,0
2026-07,학남고등학교,504830,1,대구광역시 북구 학남로,대구광역시 북구 국우동,27,701201,비주거용 건물 임대업(점포  자기땅),2003-03-12,,,25,0,0
2026-07,(주)우주,502813,1,대구광역시 수성구 동대구로,대구광역시 수성구 황금동,27,451101,아파트 건설업,2003-03-12,,,4,0,1
2026-07,삼영정밀인쇄사,501366,1,대구광역시 달서구 월곡로100길,대구광역시 달서구 월성동,27,222102,스크린 인쇄업,2003-03-01,,,17,4,1
2026-07,(주)메디코리아,502816,1,대구광역시 중구 달성로,대구광역시 중구 동산동,27,515080,의료 기기 도매업,2003-02-05,,,4,0,0
2026-07,(주)이앤비테크,504815,1,대구광역시 달성군 옥포읍 간경길,대구광역시 달성군 옥포읍,27,742209,기타,2003-02-19,,,14,0,0
2026-07,(사)한국기독학생회북대구지방회,504820,1,대구광역시 중구 국채보상로,대구광역시 중구 동성로2가,27,999999,BIZ_NO미존재사업장,2003-02-27,,,5,0,0
2026-07,동부허병원,502821,1,대구광역시 동구 화랑로,대구광역시 동구 효목동,27,851101,요양병원,2003-03-01,,,77,4,4
2026-07,선진정밀(주),504812,1,대구광역시 달서구 성서공단북로69길,대구광역시 달서구 갈산동,27,343000,그 외 자동차용 신품 부품 제조업,2003-04-01,,,40,0,1
2026-07,속편한내과,502909,1,대구광역시 수성구 동대구로,대구광역시 수성구 범어동,27,851201,일반의원,2003-04-01,,,28,1,0
2026-07,세영회계법인,504815,1,대구광역시 수성구 청수로,대구광역시 수성구 황금동,27,741202,공인회계사업,2003-04-01,,,51,0,0
2026-07,(주)우일방제,502816,1,대구광역시 동구 효신로,대구광역시 동구 신천동,27,452111,시설물 유지관리 공사업,2003-04-01,,,4,0,0
2026-07,대구죽곡초등학교,514830,1,대구광역시 달성군 다사읍 죽곡1길,대구광역시 달성군 다사읍,27,999999,BIZ_NO미존재사업장,2003-03-20,,,22,0,1
2026-07,주식회사 대정정보통신,503814,1,대구광역시 달서구 달구벌대로251길,대구광역시 달서구 이곡동,27,515060,통신ㆍ방송장비 및 부품 도매업,2003-03-01,,,7,0,0
2026-07,고운미피부과,504302,1,대구광역시 중구 달구벌대로,대구광역시 중구 봉산동,27,851204,일반의원,2003-01-09,,,30,1,1
2026-07,(주)유니테크 시스템,514814,1,대구광역시 달성군 구지면 달성2차동1로,대구광역시 달성군 구지면,27,281100,금속 문  창  셔터 및 관련제품 제조업,2003-03-06,,,17,1,1
2026-07,성곡중학교,503830,1,대구광역시 달서구 새방로,대구광역시 달서구 용산동,27,999999,BIZ_NO미존재사업장,2003-03-10,,,15,0,0
2026-07,대구명곡초등학교,514830,1,대구광역시 달성군 화원읍 명곡로,대구광역시 달성군 화원읍,27,701400,기타 부동산 임대업,2003-03-03,,,13,0,1
2026-07,성진건설 주식회사,510810,1,대구광역시 군위군 군위읍 군청로,대구광역시 군위군 군위읍,27,452101,미장  타일 및 방수 공사업,2003-04-14,,,5,0,0
2026-07,브라토(주),124860,1,대구광역시 달서구 성서로71길,대구광역시 달서구 이곡동,27,292201,동력식 수지 공구 제조업,2003-04-14,2004-06-01,,12,0,0
2026-07,월성재가노인돌봄센터,514826,1,대구광역시 달서구 월성로,대구광역시 달서구 월성동,27,999999,BIZ_NO미존재사업장,2003-04-17,,,50,1,0
2026-07,월성무지개어린이집,514826,1,대구광역시 달서구 학산로7길,대구광역시 달서구 월성동,27,999999,BIZ_NO미존재사업장,2003-03-11,,,8,0,0
2026-07,대구장동초등학교(직장),503830,1,,대구광역시 달서구 장기동,27,701201,비주거용 건물 임대업(점포  자기땅),2003-03-01,,,27,0,4
2026-07,대구체육고등학교,504830,1,대구광역시 북구 칠곡중앙대로136길,대구광역시 북구 동호동,27,999999,BIZ_NO미존재사업장,2003-03-03,,,37,0,0
2026-07,대구천내초등학교,514830,1,대구광역시 달성군 화원읍 성천로,대구광역시 달성군 화원읍,27,701201,비주거용 건물 임대업(점포  자기땅),2003-03-01,,,20,0,1
2026-07,대곡고등학교,514830,1,대구광역시 달서구 도원남로,대구광역시 달서구 도원동,27,701201,비주거용 건물 임대업(점포  자기땅),2003-03-01,,,19,1,0
2026-07,법무법인태양,502816,1,대구광역시 수성구 동대구로,대구광역시 수성구 범어동,27,741101,변호사업,2003-04-01,,,5,0,0
2026-07,(주)씨티정보,514814,1,대구광역시 달서구 성서공단로22안길,대구광역시 달서구 월암동,27,515050,컴퓨터 및 주변장치  소프트웨어 도매업,2003-04-01,,,12,0,0
2026-07,(주)글로벌 금오렌트카,514814,1,대구광역시 동구 공항로,대구광역시 동구 불로동,27,999999,BIZ_NO미존재사업장,2003-04-01,,,14,0,0
2026-07,경상종합건설(주),514814,1,대구광역시 남구 고산1길,대구광역시 남구 봉덕동,27,451101,아파트 건설업,2003-03-27,,,4,0,0
2026-07,고산중학교,502830,1,대구광역시 수성구 천을로,대구광역시 수성구 시지동,27,999999,BIZ_NO미존재사업장,2003-03-03,,,21,0,3
2026-07,(주)보경텍스타일,503815,1,대구광역시 달서구 성서공단로21길,대구광역시 달서구 갈산동,27,193009,솜 및 실 염색 가공업 / 직물  편조 원단 및 의복류,2003-03-01,,,11,0,0
2026-07,대구광역시시지노인전문병원,502826,1,대구광역시 수성구 유니버시아드로,대구광역시 수성구 욱수동,27,999999,BIZ_NO미존재사업장,2003-03-19,,,127,8,8
2026-07,(주)미디어테크,504815,1,대구광역시 북구 대구체육관로,대구광역시 북구 산격동,27,452104,배관 및 냉ㆍ난방 공사업,2003-03-20,,,17,0,0
2026-07,도원고등학교,514830,1,대구광역시 달서구 미리샘길,대구광역시 달서구 도원동,27,701201,비주거용 건물 임대업(점포  자기땅),2003-03-01,,,16,0,1
2026-07,（주）고려엠텍,514813,1,대구광역시 달성군 논공읍 비슬로264길,대구광역시 달성군 논공읍,27,272200,기타 비철금속 제련  정련 및 합금 제조업,2003-04-01,,,13,0,0
2026-07,(주)보광아이엔티,503816,1,대구광역시 서구 국채보상로20길,대구광역시 서구 중리동,27,171109,화학섬유직물 직조업,2003-05-01,,,31,1,6
2026-07,(주)신성티시디코리아,502816,1,대구광역시 남구 봉덕로9길,대구광역시 남구 봉덕동,27,515080,의료 기기 도매업,2003-05-03,,,3,0,0
2026-07,(주)이엘씨,503815,1,대구광역시 달서구 달서대로,대구광역시 달서구 신당동,27,321000,기타 반도체 소자 제조업,2003-03-01,,,7,0,0
2026-07,주식회사 우리일급정비,504815,1,대구광역시 북구 팔달북로,대구광역시 북구 노원동3가,27,922201,자동차 종합 수리업,2003-05-01,,,9,0,0
